14:50|ten to three|Stands the Church clock at ten to three? And is there honey still for tea?|The Old Vicarage, Grantchester|Rupert Brooke|unknown
14:51|nine minutes to three|At nine minutes to three, the storm came back. It rolled in on angry, brooding tiers: swollen blue-black cumulus and ghostly, low-slung nimbostratus, crowding the ceiling of the sky. It made the oxygen in the air itself compress, turn chill and thick, absorbed or displaced by the moisture that blackened and bloated the heavens.|The Bridge|John Skipp and Craig Spector|sfw
14:52|eight minutes to three|"Mr. Kesselbach, it is eight minutes to three. If you don't answer within eight minutes from now, you are a dead man!"|813|Maurice LeBlanc|sfw
14:53|2:53|At 2:53 they were ushered into an empty conference room. Scott selected a chair against the wall, just behind where Warren Christopher would be seated but slightly to his left so he would have a clear view of Prime Minister Rabin across the table.|Honor Among Thieves|Jeffrey Archer|sfw
14:53|seven minutes to three|“And what do you suppose Father Mahoney is thinking now, sitting there like some Romanian beggar and just before teatime? He knows very well we’re expecting him. If he’s even one minute late—I’m counting, it’s seven minutes to three on my watch—I’ll be telling him a thing or two.”|Pomegranate Soup|Marsha Mehran|unknown
14:54|six minutes to three|grand ducal troikas with clinking harnesses studded with metal plaques and flying tassels, the outer horses coquetting, as usual, beside the staid trot of the shaft-horse,--all mingle in the endless procession which flows on up the Nevsky Prospekt through the Bolshaya Morskaya,--Great Sea Street,--and out upon the Neva quays, and back again, to see and be seen, until long after the sun has set on the short days, at six minutes to three.|Russian Rambles|Isabel F. Hapgood|sfw
14:54|about 2.55|In the end, it was the Sunday afternoons he couldn’t cope with, and that terrible listlessness that starts to set in about 2.55, when you know you’ve had all the baths you can usefully have that day, that however hard you stare at any given paragraph in the newspaper you will never actually read it, or use the revolutionary new pruning technique it describes, and that as you stare at the clock the hands will move relentlessly on to four o’clock, and you will enter the long dark teatime of the soul.|Life, the Universe and Everything|Douglas Adams|unknown
14:55|two fifty-five|At two fifty-five, ten men and two women, all of whom were dressed in what looked to Daphne like long black dressing gowns with purple scarves hanging from their necks, proceeded across the stage in a gentle crocodile before taking their allocated places.|As the Crow Flies|Jeffrey Archer|sfw
14:55|five minutes to three|At five minutes to three Paolo and his best man entered the chapel and walked slowly down the aisle. Gian Lorenzo knew he’d been a well-known footballer, but he still couldn’t remember his name.|Cat O' Nine Tales|Jeffrey Archer|sfw
14:55|Five to three|The superior, the very reverend John Conmee S.J. reset his smooth watch in his interior pocket as he came down the presbytery steps. Five to three. Just nice time to walk to Artane.|Ulysses|James Joyce|unknown
14:55|2.55 that afternoon|At 2.55 that afternoon, she parked across the road from her daughter’s school and waited for the students to emerge. She hadn’t slept at all. Her eyes ached, and there was a fuzzy heat in her head.|Kill Your Brother|Jack Heath|unknown
14:56|2.56 P.M.|2.56 P.M. Helen is alone now. Her face is out of frame, and through the viewfinder I see only a segment of the pillow, an area of crumpled sheet and the upper section of her chest and shoulders.|The 60 Minute Zoom|J.G. Ballard|unknown
14:57|three minutes to three|He left the house at three minutes to three, carrying his cloak over his arm. It was a hot day at the beginning of June, and when he stepped out at the door the air of the street smote his face like a blast from an open furnace. He reeled and almost fell.|The Manxman|Sir Hall Caine|sfw
14:58|two minutes to three|It was two minutes to three and Blackie was sitting alone at her desk. She was oppressed by a listlessness which was partly the result of delayed shock, partly fear, but which made any action seem an intolerable exertion. She supposed she could go home, although no one had told her so.|Original Sin|P.D. James|sfw
14:58|two minutes to three|But generally it’s the other way, the slow way. She’ll turn that dial to a dead stop and freeze the sun there on the screen so it don’t move a scant hair for weeks, so not a leaf on a tree or a blade of grass in the pasture shimmers. The clock hands hang at two minutes to three and she’s liable to let them hang there till we rust.|One Flew Over the Cuckoo’s Nest|Ken Kesey|unknown
14:58|two minutes to three|From twenty minutes past nine until twenty-seven minutes past nine, from twenty-five minutes past eleven until twenty-eight minutes past eleven, from ten minutes to three until two minutes to three the heroes of the school met in a large familiarity whose Olympian laughter awed the fearful small boy that flitted uneasily past and chilled the slouching senior that rashly paused to examine the notices in assertion of an unearned right.|Sinister Street|Compton Mackenzie|unknown
14:58|two minutes to three|We betted that it would happen on the morrow; they took us up and gave us the odds of two to one; we betted that it would happen in the afternoon; we got odds of four to one on that; we betted that it would happen at two minutes to three; they willingly granted us the odds of ten to one on that.|The Chronicle of Young Satan|Mark Twain|unknown
14:59|one minute to three|At one minute to three, five senior staffers entered the room, and Scott was pleased to see that Susan Anderson was among them.|Honor Among Thieves|Jeffrey Archer|sfw
14:59|About three o’clock|About three o’clock the four couples, frightened at their happiness, were sliding down the Russian mountains, a singular edifice which then occupied the heights of Beaujon, and whose undulating line was visible above the trees of the Champs Élysées.|Les Misérables|Victor Hugo|unknown
14:59|2.59 p.m.|A private wireless telegraph which would transmit by dot and dash system the result of a national equine handicap (flat or steeplechase) of one or more miles and furlongs won by an outsider at odds of 50 to 1 at 3 hr 8 m p.m. at Ascot (Greenwich time), the message being received and available for betting purposes in Dublin at 2.59 p.m.|Ulysses|James Joyce|unknown
15:00|three|The bell in the clock tower in the village square chimed three. Declan straightened against the stone wall, careful to stay hidden in the shadows as he watched the pub from the alley across the street.|On These Black Sands|Vanessa Rasanen|sfw
15:00|three o'clock|Gunther's two conflicting feelings about Christmas almost rubbed each other out on the First Sunday in Advent. By three o'clock the fear feeling had practically vanished.|Bright Valley of Love|Edna Hong|unknown
15:00|three|At three that afternoon it was Peter who raised her from the semidaze in which she had been working, making her aware she was two damn-nears: damn-near starving and damn-near exhausted.|The Tommyknockers|Stephen King|nsfw
15:00|It’s three o’clock|The little velociraptor opened her jaws and hissed at Grant, in a posture of sudden intense fury.<br>“Fascinating,” Grant said.<br>“Can I stay and play with her?” Tim said.<br>“Not right now,” Ed Regis said, glancing at his watch. “It’s three o’clock, and it’s a good time for a tour of the park itself, so you can see all the dinosaurs in the habitats we have designed for them.”|Jurassic Park|Michael Crichton|unknown
15:00|Three o’clock|Three o’clock is always too late or too early for anything you want to do. An odd moment in the afternoon.|Nausea|Jean-Paul Sartre|unknown
15:00|three o’clock|A few moments later, about three o’clock, Courfeyrec chanced to be passing along the Rue Mouffetard in company with Bossuet. The snow had redoubled in violence, and filled the air.|Les Misérables|Victor Hugo|unknown
15:00|three o’clock on the afternoon|At three o’clock on the afternoon there was a loud peal at the bell, an authoritative voice in the hall, and, to my surprise, no less a person than Mr. Athelney Jones was shown up to me. Very different was he, however, from the brusque and masterful professor of common sense who had taken over the case so confidently at Upper Norwood. His expression was downcast, and his bearing meek and even apologetic.|The Sign of Four|Sir Arthur Conan Doyle|unknown
15:00|three o’clock|“Then good-night, your majesty, and I trust that we shall soon have some good news for you. And good-night, Watson,” he added, as the wheels of the royal brougham rolled down the street. “If you will be good enough to call to-morrow afternoon at three o’clock I should like to chat this little matter over with you.”|The Sign of Four|Sir Arthur Conan Doyle|unknown
15:00|three|The next afternoon at three, I went to meet the new teacher. When I stepped inside Julian’s office I was shocked. It was completely empty. The books, the rugs, the big round table were all gone.|The Secret History|Donna Tartt|unknown
15:00|three o’clock in the afternoon|At about three o’clock in the afternoon, my whole body is hit by an overwhelming tiredness and I spent the last couple of hours of the day perusing the gift shop for stuffed koalas for Kay and Olivia and chilling out at a table inside the air-conditioned café.|Pictures of Lily|Paige Toon|unknown
15:00|three|All the doors were locked, everything in its proper place. Nothing out of the ordinary. I went back to the janitor’s room, set my alarm for three, and fell fast asleep.|Blind Willow, Sleeping Woman|Haruki Murakami|unknown
15:00|three|When the alarm went off at three, though, I woke up feeling weird. I can’t explain it, but I just felt different. I didn’t feel like getting up—it was like something was suppressing my will to get out of bed. I’m the type who usually leaps right out of bed, so I couldn’t understand it.|Blind Willow, Sleeping Woman|Haruki Murakami|unknown
15:00|three o’clock|Luisa crosses the office to Dom Grelsch’s door. Her boss is speaking on the phone in a low, irate voice. Luisa waits outside but overhears. “No—no, no, Mr, Frum, it 𝘪𝘴 black-and-white, tell me—hey, 𝘐’𝘮 talking now—tell me a 𝘮𝘰𝘳𝘦 black-and-white ‘condition’ than leukemia? Know what I think? I think my wife is just one piece of paperwork between you and your three o’clock golf slot, isn’t she?”|Cloud Atlas|David Mitchell|unknown
15:00|Three o’clock|Jarvis whistled through his teeth. “Will the law help a man of your years bounce back from multiple spinal fractures, Timothy?”<br>Eddie: “Men of your age don’t bounce. They splat.”<br>I fought with all my might, but my sphincter was no longer my own and a cannonade fired off. Amusement or condescension I could have borne, but my tormentors’ pity signified my abject defeat. The toilet chain was pulled.<br>“Three o’clock,” Cavendish-Redux went down the pan.|Cloud Atlas|David Mitchell|unknown
15:00|Three o’clock|I had pushed too hard. “Damn it to hell, Tim, my bank 𝘤𝘳𝘢𝘴𝘩𝘦𝘥! We were bled dry by those bloodsuckers at Lloyds! The days when I had that kind of spondulics at my beck and call are gone, gone, gone! Out house is mortgaged, twice over! I’m the mighty fallen, you’re the miniscule fallen. Anyway, you’ve got this ruddy book flying out of every bookshop in the known world!”<br>My face said what I had no words for.<br>“Oh Christ, you idiot. What’s the repayment schedule?”<br>I looked at my watch. “Three o’clock this afternoon.”|Cloud Atlas|David Mitchell|nsfw
15:00|three o’clock|By three o’clock, the heat had morphed into a feral creature, a snake bent on prey. It hissed and slithered across the pavements, poked its flaming tongue through keyholes. People inched closer t their fans, sucked harder on ice cubes and opened the windows, only to close them instantly.|The Island of Missing Trees|Elif Shafak|unknown
15:00|three|When the clock struck three, Elizabeth felt that she must go, and very unwillingly said so. Miss Bingley offered her the carriage, and she only wanted a little pressing to accept it, when Jane testified such concern in parting with her, that Miss Bingley was obliged to convert the offer of the chaise to an invitation to remain at Netherfield for the present.|Pride and Prejudice|Jane Austen|unknown
15:00|three o’clock in the afternoon|I sat down on the woodpile we kept under a swatch of canvas on this side of the house. “I imagine you’re out here on business. My wife’s.”<br>“I am.”<br>“Well, you’ve had your drink, so we better get down to it. I’ve still got a full day’s work ahead of me, and it’s three o’clock in the afternoon.”|Full Dark, No Stars|Stephen King|unknown
15:00|three o’clock in the afternoon|The storm swept through all of Europe, raging through the night and on into the next day, and when Cromwell died at three o’clock in the afternoon it was still desolating the island.|Forever Amber|Kathleen Windsor|unknown
15:00|three o’clock precisely|At three o’clock precisely I was at Baker Street, but Holmes had not yet returned.|A Scandal in Bohemia, The Adventures of Sherlock Holmes|Sir Arthur Conan Doyle|unknown
15:00|three o’clock|And now it was three o’clock. The Antichrist had been on Earth for fifteen hours, and one angel and one demon had been drinking solidly for three of them.|Good Omens|Terry Pratchett, Neil Gaiman|unknown
15:00|three|The city clocks had only just gone three, but it was quite dark already—it had not been light all day—and candles were flaring in the windows of the neighbouring offices, like ruddy smears upon the palpable brown air.|A Christmas Carol|Charles Dickens|unknown
15:00|three o’clock|Dating from three o’clock yesterday. My perpetual influence could not begin earlier, or you would not have been so much out of humour before.|Emma|Jane Austen|unknown
15:00|three-o’clock|Amory saw girls doing things that even in his memory would have been impossible: eating three-o’clock, after-dance suppers in impossible cafes, talking of every side of life with an air half of earnestness, half of mockery, yet with a furtive excitement that Amory considered stood for a real moral let-down. But he never realized how wide-spread it was until he saw the cities between New York and Chicago as one vast juvenile intrigue.|This Side of Paradise|F. Scott Fitzgerald|unknown
15:00|three o’clock|The afternoon waned from the purging good of three o’clock to the golden beauty of four.|This Side of Paradise|F. Scott Fitzgerald|unknown
15:00|three o’clock|With some difficulty, James battled his way past waves of scent, screeching voices and glossy black hair. <br>“What on earth is going on?” he asked when he reached the safety of his office.<br>Carlo shrugged. “It’s three o’clock.”<br>“I’m aware of the time, Carlo. Why are there so many women outside?”<br>“They are the 𝘧𝘪𝘥𝘢𝘯𝘻𝘢𝘵𝘦. The women who want to marry Allied servicemen.”|The Wedding Officer|Anthony Capella|unknown
15:00|three o'clock|"I gotta get uptown by three o'clock."|A Confederacy of Dunces|John Kennedy Toole|unknown
15:00|three o'clock|"Remember," they shouted, "battle at three o'clock sharp. There's no time to lose."|Swallows and Amazons|Arthur Ransome|unknown
15:00|Three|And the sound of the bell flooded the room with its melancholy wave; which receded, and gathered itself together to fall once more, when she heard, distractedly, something fumbling, something scratching at the door. Who at this hour? Three, good Heavens! Three already!|Mrs. Dalloway|Virginia Woolf|unknown
15:00|three o'clock|At three o'clock on the afternoon of that same day, he called on her. She held out her two hands, smiling in her usual charming, friendly way; and for a few seconds they looked deep into each other's eyes.|Bel-Ami|Guy de Maupassant|unknown
15:00|three|At three on the Wednesday afternoon, that bit of the painting was completed.|The Moonstone|Wilkie Collins|unknown
15:00|three|Ditched by the woman I loved, I exalted my suffering into a sign of greatness (lying collapsed on a bed at three in the afternoon), and hence protected myself from experiencing my grief as the outcome of what was at best a mundane romantic break-up. Chloe's departure may have killed me, but it had at least left me in glorious possession of the moral high ground. I was a martyr.|Essays in Love|Alain de Botton|unknown
15:00|three o'clock|He walks into the Hospital for Broken Things at three o'clock on Monday afternoon. That was the arrangement. If he came in after six o'clock, he was to head straight for the house in Sunset Park.|Sunset Park|Paul Auster|unknown
15:00|three o’clock|I had a three o’clock class in psychology, the first meeting of the semester, and I suspected I was going to miss it. I was right. Victoria made a real ritual of the whole thing, clothes coming off with the masturbatory dalliance of a strip show, the covers rolling back periodically to show this patch of flesh or that, strategically revealed.|Achates McNeil|T.C. Boyle|nsfw
15:00|three o'clock|It was three o'clock in the beautiful breezy autumn day when Mr. Casaubon drove off to his Rectory at Lowick, only five miles from Tipton; and Dorothea, who had on her bonnet and shawl, hurried along the shrubbery and across the park that she might wander through the bordering wood with no other visible companionship than that of Monk, the Great St. Bernard dog, who always took care of the young ladies in their walks|Middlemarch|George Eliot|unknown
15:00|three-o’clock|Ladies bathed before noon, after their three-o’clock naps, and by nightfall were like soft teacakes with frostings of sweat and sweet talcum.|To Kill a Mockingbird|Harper Lee|unknown
15:00|three o'clock|M. Madeleine usually came at three o'clock, and as punctuality was kindness, he was punctual.|Les Misérables|Victor Hugo|sfw
15:00|three o'clock|On Wednesday at three o'clock, Monsieur and Madame Bovary, seated in their dog-cart, set out for Vaubyessard, with a great trunk strapped on behind and a bonnet-box in front of the apron. Besides these Charles held a bandbox between his knees.|Madame Bovary|Gustave Flaubert|unknown
15:00|at three|The scent and smoke and sweat of a casino are nauseating at three in the morning. Then the soul-erosion produced by high gambling - a compost of greed and fear and nervous tension - becomes unbearable and the senses awake and revolt from it.|Casino Royale|Ian Fleming|unknown
15:00|Three o'clock|Three o'clock is the perfect time in Cham, because anything is possible. You can still ski, but also respectably start drinking, the shops have just reopened, the sun is still up. Three o'clock is never too late or too early.|Cham|Jonathan Trigell|unknown
15:00|three o'clock|Today was the day Alex had appointed for her 'punishment'. I became increasingly nervous as the hour of three o'clock approached. I was alone in the house, and paced restlessly from room to room, glancing at the clocks in each of them.|Deaf Sentence|David Lodge|unknown
15:01|about three|The sun was now setting. It was about three in the afternoon when Alisande had begun to tell me who the cowboys were; so she had made pretty good progress with it - for her. She would arrive some time or other, no doubt, but she was not a person who could be hurried.|A Connecticut Yankee in King Arthur's Court|Mark Twain|unknown
15:01|one minute past three|"There'll be twenty pallets' worth by three o'clock tomorrow, see," comes a man's voice from the office down the hall, "and if your truck isn't here at one minute past three, then the lot'll be going to the Fine Fare depot in Aylesford."|The Bone Clocks|David Mitchell|sfw
15:01|one minute past three|It was one minute past three. As he walked, he became aware of the echoing sound his feet made on the marble floor. It was then that he heard a voice say, “Do you wish to confess, my son?”|Sons of Fortune|Jeffrey Archer|sfw
15:02|two minutes past three|But after months of checking and rechecking, Joseph Ricardo, of mixed race, born illegitimately in a Buenos Aires hospital at two minutes past three Western time on 19 October 1995, had officially been recognized.|The Children of Men|P.D. James|sfw
15:03|3.03 pm|I check Shingi's mobile phone - it says it's 3.03 pm. I get out of bed, open my suitcase to take clean socks out and the smell of Mother hit my nose and make me feel dizzy.|Harare North|Brian Chikwava|unknown
15:04|3:04 P.M.|He checked his watch: 3:04 P.M. He banged on the door again, but still no one responded. Surely they would not deny him entry when he was only a couple of minutes late?|Paths of Glory|Jeffrey Archer|sfw
15:04|four minutes past three|He saw the clock in the town-hall tower standing at four minutes past three on that hot and windless late-July afternoon.|The Tommyknockers|Stephen King|unknown
15:04|1504|Woken at 1504 by Michelangelo hammering away with his chisel.|101 Reykjavik|Hallgrímur Helgason|unknown
15:05|three-oh-five|"Five minutes ago it was three o'clock," Murphy said. "I can't be certain, but I theorize that it must now be about three-oh-five."<br/> I folded my arms. "I don't usually do stakeouts."|White Night|Jim Butcher|sfw
15:05|3:05 P.M.|For one moment Ruth could see the bones of the bats standing out clearly, as if in an X-ray picture.<br>Then all the green turned black.<br>It was 3:05 P.M.|The Tommyknockers|Stephen King|unknown
15:05|five minutes past three|Ultimately, at five minutes past three that afternoon, Smith admitted the falsity of the Fort Scott tale.<br/>"That was only something Dick told his family. So he could stay out overnight. Do some drinking."|In Cold Blood|Truman Capote|unknown
15:06|six minutes past three|The clock on the "Lal Girja's" tower stood at six minutes past three.|Breakfast in the Ruins|Michael Moorcock|sfw
15:07|seven minutes past three|The next day was grey, threatening rain. He was there at seven minutes past three. The clock on the church over the way pointed to it. They had arranged to be there at three fifteen. Therefore, if she had been there when he came, she would have been eight minutes before her time.|Twenty Thousand Streets Under The Sky|Patrick Hamilton|unknown
15:08|eight minutes past three|The mist was thinning now and he could just discern the Grange itself - a substantial, dark shadow marked by blurs of lights from the windows. His watch showed that it was eight minutes past three. So they would all be closeted now in solitary meditation waiting for the four o'clock summons to announce their final votes.|The Black Tower|P.D. James|sfw
15:08|3 hr 8 m p.m.|A private wireless telegraph which would transmit by dot and dash system the result of a national equine handicap (flat or steeplechase) of 1 or more miles and furlongs won by an outsider at odds of 50 to 1 at 3 hr 8 m p.m. at Ascot (Greenwich time), the message being received and available for betting purposes in Dublin at 2.59 p.m.|Ulysses|James Joyce|unknown
15:09|3:09|“And now I must dash, Seb. I’m off to see my mother in Yorkshire, and if I don’t leave immediately I’ll miss the 3:09 to Huddersfield. Do give your mother my kindest regards and wish her luck for the trial.”|Mightier Than the Sword|Jeffrey Archer|sfw
15:09|3.09|On the next day he boarded the London train which reaches Hull at 3.09. At Paragon Station he soon singled out Beamish from Merriman's description.|The Pit-Prop Syndicate|Freeman Wills Crofts|unknown
15:10|ten after three|It was ten after three when Miles drove into the park. He saw the Binghams' black GMC pickup standing next to the pump. He pulled up beside it and almost before he came to a stop Beverly opened the door and got into the front seat with him. He thought at first that she had been crying, but what he took to be tears on her cheeks were raindrops.|Staggerford|Jon Hassler|unknown
15:10|3:10 p.m.|At 3:10 p.m., the restaurant was still about two hours from opening, which was how Randy liked it for their visits. As they passed by the wooden benches and coat racks in the lobby, Eva liked to stop and look at a sepia-toned portrait of the owners, Jack Dougherty and Ishmael Mendoza, and a framed “Story of Lulu’s” that was meant to help pass the time for customers willing to tolerate a substantial wait.|Kitchens of the Great Midwest|J. Ryan Stradal|unknown
15:10|3.10 pm|This time it was only the simple fact that the hands chanced to point to 3.10 pm, the precise moment at which all the clocks of London had stopped.|The Purple Cloud|M.P. Shiel|unknown
15:11|eleven minutes past three|When Virginia entered the tea room at eleven minutes past three, Giles gasped. No one would have thought it possible that this elegant woman was over sixty.|This Was a Man|Jeffrey Archer|sfw
15:11|eleven past three p.m.|Heart rate one thirty-two, one thirty-one, one thirty, and dropping. She was walking south on Park Avenue in the rain. The time was now eleven past three p.m.|The Scarpetta Factor|Patricia Cornwell|sfw
15:12|twelve minutes past three|At twelve minutes past three, an announcement came over the loudspeaker. “All those involved in the Cartwright case, please make their way back in to court number four, as the jury is returning.”|A Prisoner of Birth|Jeffrey Archer|sfw
15:12|twelve minutes past three|Perhaps those three miles were nearer four, because when, tired, dusty, and heart-sick, he described the tower of the Congregational church above the leafless elms and maples of the village, the gilded hands pointed to twelve minutes past three.|The Turner Twins|Ralph Henry Barbour|sfw
15:13|thirteen minutes past three|The lift moved. It was thirteen minutes past three. The bell gave out its ping. Two men stepped out of the lift, Alan Norman and another man. Tony Blair walked into the office.|Virtual Assassin|Simon Kearns|unknown
15:14|3.14|A signal sounded. "There's the 3.14 up," said Perks. "You lie low till she's through, and then we'll go up along to my place, and see if there's any of them strawberries ripe what I told you about."|The Railway Children|Edith Nesbit|unknown
15:14|THREE fourteen|I shall be back at exactly THREE fourteen, for our hour of revery together, real sweet revery darling|On the Road|Jack Kerouac|unknown
15:15|quarter after three|A quarter after three. There was time to check with the local morgues to see if they had turned up any likely John Does - who knew, my search might be over before the day's end - and then get bank to deposit my money and fire off a check to my landlord.|Storm Front|Jim Butcher|sfw
15:15|three-fifteen|The boss had had something rather more spectacular than a bowel movement; at three-fifteen that day he had done something in his pants that was the equivalent of a shit A-bomb.|The Tommyknockers|Stephen King|nsfw
15:15|three-fifteen|Sixsmith next lines up for an airplane ticket. News of delays lulls him like a litany. He keeps a nervous eye out for sign of Seaboard’s agents coming to pick him up at this late hour. Finally, a ticket clerk waves him over.<br>“I have to get to London. Any destination in the United Kingdom, in fact. Any seat, any airline. I’ll pay in cash.”<br>“Not a 𝘱𝘳𝘢𝘺𝘦𝘳, sir.” The clerk’s tiredness shows through her makeup. “Earliest I can manage”—she consults a teleprinted sheet—"London Heathrow . . .. tomorrow afternoon, three-fifteen departure, Laker Skytrains, change at JFK."|Cloud Atlas|David Mitchell|unknown
15:15|quarter past three|Gordon was alone. He wandered back to the door. The strawberry-nosed man glanced over his shoulder, caught Gordon's eye, and moved off, foiled. He had been on the point of slipping Edgar Wallace into his pocket. The clock over the Prince of Wales struck a quarter past three.|Keep the Aspidistra Flying|George Orwell|unknown
15:15|3:15|I got out my old clothes. I put wool socks over my regular socks and took my time lacing up the boots. I made a couple of tuna sandwiches and some double-decker peanut-butter crackers. I filled my canteen and attached the hunting knife and the canteen to my belt. As I was going out the door, I decided to leave a note. So I wrote: "Feeling better and going to Birch Creek. Back soon. R. 3:15." That was about four hours from now.|Where I'm Calling From|Raymond Carver|unknown
15:15|3:15|July 3: 5 3/4 hours. Little done today. Deepening lethargy, dragged myself over to the lab, nearly left the road twice. Concentrated enough to feed the zoo and get the log up to date. Read through the operating manuals Whitby left for the last time, decided on a delivery rate of 40 röntgens/min., target distance of 530 cm. Everything is ready now. Woke 11:05. To sleep 3:15.|The Voices of Time|J.G. Ballard|unknown
15:15|3:15|Women weren’t allowed in the club at all except under Rule Thirty-four B, which grudgingly allowed for female members of the family or respectable married ladies over thirty to be entertained to tea in the Green Drawing Room between 3:15 and 4:30 P.M., provided at least one member of staff was present at all times.|Thief of Time|Terry Pratchett|sfw
15:15|3:15 P.M.|You couldn’t remember every little thing. Wednesday: 3 P.M., reign of terror; 3:15 P.M., clean out scorpion pit...|Feet of Clay|Terry Pratchett|sfw
15:16|1516|The Nimrod rendezvoused with the light aircraft at 1516 GMT.|The Crow Road|Iain Banks|unknown
15:17|three-seventeen|Romanov checked the clock on the wall: three-seventeen. He couldn’t believe he would need close to two hours to find out what was in the five boxes. The two Herr Bischoffs bowed and left.|A Matter of Honor|Jeffrey Archer|sfw
15:17|3:17|“You can take the 3:17 to Peterborough, where you’ll have to change and catch the 4:09 for Doncaster, then change again. You’ll arrive in Hull at 6:32.”|Dougie Mortimer's Right Arm|Jeffrey Archer|sfw
15:17|seventeen minutes past three|From the kitchen came the rackety-banging of the alarm-clock, proving that, as the clock was set to ring at six, Peter had found a mother for the fatherless children at just seventeen minutes past three.|The Jack-Knife Man|Ellis Parker Butler|sfw
15:18|3:18 P.M.|3:18 P.M.<br/>Vance cocked the Pakistani's Uzi and trained it on the door, not sure what to do. The fear was that he might inadvertently kill a friendly. Hostage situations always presented that harrowing possibility. Quick identifications and quick decisions were what made good antiterrorist teams. He was afraid he had neither skill. He wasn't even that great a shot.|Project Cyclops|Thomas Hoover|nsfw
15:18|eighteen minutes past three|The graphic film is already wrinkling: the eagle has a broken wing; the hour hand is kinked. It is eighteen minutes past three.|Fairyland|Paul J. McAuley|sfw
15:19|nineteen minutes past three|At nineteen minutes past three Cecily Thorogood, still self-possessed, but no longer very prettily clad, was submerged in the chilly Atlantic up to her shoulders and clinging to the life-line of an upturned jolly-boat.|The Long Trick|Lewis Anselm da Costa Ritchie|sfw
15:20|3:20|James jammed his trilby over his ears, looked the other way and passed the time by chatting to Sam O’Flaherty about the 3:20, the King George VI and Queen Elizabeth Stakes.|Not a Penny More, Not a Penny Less|Jeffrey Archer|sfw
15:20|3:20|He checked his watch. Only 3:20, but that was close enough for government work. Claudette Albertson surprised him. “No, it’s Mr. Hayes, right down here on the first floor with us.”<br>“Are you sure?” Dan had played a game of checkers with Charlie Hayes just that afternoon, and for a man with acute myelogenous leukemia, he’d seemed as lively as a cricket.|Doctor Sleep|Stephen King|unknown
15:20|three twenty|When the phone rang at three twenty I was sprawled out on the tatami, starting at the ceiling. A pool of winter sunlight had formed in the place where I lay. Like a dead fly I lay there, vacant, in a December 1971 spotlight.|Blind Willow, Sleeping Woman|Haruki Murakami|unknown
15:20|twenty minutes past three|At twenty minutes past three on Monday, 26 January 1948, in Tokyo, and I am drinking and I am drinking and I am drinking and I am drinking and I am drinking and I am drinking and I am drinking and I am drinking and I am drinking.|Occupied City|David Peace|unknown
15:20|Twenty past one|"The trouble is, because the blasted thing can see everywhere, it's practically impossible to get it to see anywhere. At least, anywhere worth seeing. And you'd be amazed at how many places there are in the universe. And times, too."<br>"Twenty past one, for example," said the Patrician.|The Last Hero|Terry Pratchett|sfw
15:21|3:21 P.M.|3:21 P.M.<br/>"Let them go," Ramirez said. "We have what we need." He bent down and picked up the box.|Project Cyclops|Thomas Hoover|sfw
15:22|3:22 P.M.|Ruth finally walked through the door at 3:22 P.M. “Any messages?” she asked the receptionist.<br/> “No,” replied the girl, “but there is a lady waiting to see you.”|False Impression|Jeffrey Archer|sfw
15:22|3:22 P.M.|3:22 P.M.<br/>As Stone Aimes stepped off the elevator on the sixth floor, his mind was running through his options. This phone call had to be about Winston Bartlett. He was going to step up the pressure.|Syndrome|Thomas Hoover|sfw
15:23|Three twenty-three|Three twenty-three! Is that all? Doesn't time - no, I've already said that, thought that. I sit and watch the seconds change on the watch. I used to have a limited edition Rolex worth the price of a new car but I lost it.|Espedair Street|Iain Banks|unknown
15:24|twenty-four minutes past three|The organist, in his incredulous relief, made a horrible mess of the first bars of the wedding march. It was twenty-four minutes past three before Jimmy mouthed the first sentence of the day that even he was unable to shorten. <br/>"I do," he said.|The Reginald Perrin Omnibus|David Nobbs|sfw
15:25|15.25|"Hmm, let's see. It's a three-line rail-fence, a, d, g...d-a-r-l...Got it: 'Darling Hepzibah'<br/>Hepzibah? What kind of name is that?<br/>'Will meet you Reading Sunday 15.25 train Didcot-Reading.' Reading you all right, you idiots."|C|Tom McCarthy|unknown
15:25|three twenty-five|The next afternoon Mr. Underhill finished at the office early and took the three o'clock train, arriving out in Green Town at three twenty-five, in plenty of time to drink in the brisk rays of the autumnal sun.|The Playground|Ray Bradbury|unknown
15:26|15.26|It was almost 15.26 so I sent a two-word message to Chris - "All OK" - then started walking purposefully towards the nearest Portakabin, trying not to dwell too much on the insanity of what I was doing.|The Witness|Simon Kernick|sfw
15:27|three twenty-seven P.M.|At three twenty-seven P.M., the precise minute Albert had been born in 1907, the old man, surrounded by his five children, eleven grandchildren, and nineteen great-grandchildren, thrust a silver-handled knife into a three-tier cake.|The Queen's Birthday Telegram|Jeffrey Archer|sfw
15:27|3.27 p.m.|And she rang the Reverend Peters and he came into school at 3.27 p.m. and he said, "So, young man, are we ready to roll?"|The Curious Incident Of The Dog In The Night-Time|Mark Haddon|sfw
15:28|Three twenty-eight|“Three twenty-eight!” he cried, excitedly. “Didn’t I tell you! Who says we can’t keep time up here! She’ll run her plank ashore at three forty-five to the dot!”|The Woman from Outside|Hulbert Footner|sfw
